Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Adrián,es ESP,GK,Betis,es La Liga,37,1987,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008310249307479221,0.0,0.008310249307479221,0.0,0.0,0.0,0.0,0.0,0.038781163434903045,0.008310249307479221,1.3130193905817173,1.7146814404432134,76.6,33.81163434903047,23.01662049861496,0.20498614958448755,0.21052631578947367,97.4,0.7340720221606648,0.7423822714681441,98.9,0.37119113573407203,0.7451523545706371,49.8,0.0,0.0,0.0,0.0,0.0,0.011080332409972294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,4.7368421052631575,0.07479224376731301,0.21052631578947367,0.13573407202216067,65.8,0.027700831024930747,0.013850415512465374,0.011080332409972294,0.008310249307479221,15.8,0.0027700831024930735,0.0027700831024930735,0.0,0.0,0.0,19.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027700831024930735,0.0,0.0,0.0,0.006521640314496121,0.006521640314496121,3000000
Michel Aebischer,ch SUI,MF,Bologna,it Serie A,27,1997,8.0,0.28125,0.203125,0.125,0.109375,0.046875,0.15625,0.21875,71.4,0.0625,0.0625,0.015625,0.046875,0.109375,0.390625,0.09375,0.0,5.71875,6.546875,87.4,102.140625,22.6875,2.578125,2.796875,92.2,2.390625,2.640625,90.5,0.640625,0.828125,77.4,0.0,0.00625,0.009375,-0.00625,0.125,0.640625,0.078125,0.03125,0.515625,0.28125,0.234375,0.03125,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,729.0,0.0,0.006789433566154912,0.0,0.006009047239786012,0.15625,0.125,0.03125,0.0,0.0,0.006789433566154912,0.026543324245722026,0.0198552430520067,3500000
Oladapo Afolayan,eng ENG,"FW,MF",St. Pauli,de Bundesliga,26,1998,18.2,0.05132230406955681,0.024151672503320853,0.012075836251660423,0.024151672503320853,0.015094795314575533,0.021132713440405747,0.057360222195387035,36.8,0.036227508754981284,0.05132230406955681,0.003018959062915105,0.04830334500664171,0.024151672503320853,0.07547397657287767,0.06037918125830215,0.0,0.9660669001328344,1.3917401280038642,69.4,16.773336553556337,3.834078009902186,0.4468059413114358,0.5585074266392949,80.0,0.38944571911604886,0.49812824538099265,78.2,0.10566356720202874,0.16604274846033087,63.6,0.003018959062915105,0.011472044439077407,0.010868252626494384,-0.008453085376162297,0.06339814032121725,0.06943605844704746,0.0422654268808115,0.030189590629151074,0.09660669001328342,0.15698587127158556,0.08453085376162299,0.0,0.036227508754981284,0.021132713440405747,0.015094795314575533,0.0,0.01811375437749064,0.0009962564907619834,0.00905687718874532,0.0,0.00905687718874532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1644.0,0.00905687718874532,0.00926203716016812,0.003018959062915105,0.011255338240552963,0.11472044439077407,0.06641709938413236,0.00905687718874532,0.0,0.00905687718874532,0.00926203716016812,0.024809311965610682,0.007651769513930764,1200000
Emmanuel Agbadou,ci CIV,DF,Wolves,eng Premier League,27,1997,15.7,0.12170879143170109,0.07708223457341067,0.08519615400219077,0.036512637429510324,0.0,0.05274047628707047,0.08113919428780074,65.0,0.028398718000730256,0.07708223457341067,0.05274047628707047,0.02434175828634022,0.04868351657268044,0.17039230800438154,0.3651263742951033,0.0,3.468700555803481,4.061016674104426,85.4,70.36390928638079,25.165321108361397,1.1197208811716501,1.213030954602621,92.3,1.890543226905757,2.0325368169094085,93.0,0.43409468943973395,0.7343097083045964,59.1,0.0,0.0008113919428780064,0.0012170879143170064,-0.0008113919428780064,0.016227838857560142,0.16227838857560148,0.004056959714390032,0.0,0.12576575114609112,0.06896831514463062,0.06085439571585055,0.008113919428780071,0.0,0.0,0.0,0.0,0.01217087914317011,0.0007708223457341019,0.008113919428780071,0.004056959714390032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1414.0,0.004056959714390032,0.0028170785111047898,0.0,0.0007674881642167197,0.028398718000730256,0.016227838857560142,0.01217087914317011,0.0,0.004056959714390032,0.0028170785111047898,0.015345069469943809,0.015223954220375058,2750000
Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,27,1997,14.0,0.12755102040816327,0.08673469387755102,0.09693877551020409,0.015306122448979585,0.015306122448979585,0.09693877551020409,0.13265306122448978,73.1,0.03571428571428571,0.11224489795918367,0.0663265306122449,0.04591836734693878,0.09693877551020409,0.22448979591836735,0.32653061224489793,0.0051020408163265285,4.132653061224489,4.704081632653062,87.9,84.29081632653063,35.52040816326531,1.4948979591836733,1.6122448979591837,92.7,2.0408163265306123,2.127551020408163,95.9,0.5612244897959183,0.8877551020408163,63.2,0.0,0.0015306122448979572,0.0015306122448979572,-0.0015306122448979572,0.04081632653061224,0.36224489795918363,0.02040816326530612,0.0051020408163265285,0.39285714285714285,0.10714285714285714,0.09693877551020409,0.0,0.0051020408163265285,0.0051020408163265285,0.0,0.0,0.0051020408163265285,0.00035714285714285714,0.0051020408163265285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1414.0,0.0051020408163265285,0.0035427636847052,0.0,0.0009651946816213215,0.03571428571428571,0.02040816326530612,0.015306122448979585,0.0,0.0051020408163265285,0.0035427636847052,0.01929799068186964,0.019145675896838,2750000
Julen Agirrezabala,es ESP,GK,Athletic Club,es La Liga,23,2000,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.005569169079973261,0.0,0.005569169079973261,0.0,0.0,0.0,0.0,0.0,0.022276676319893066,0.0,1.5649365114724882,2.2889284918690125,68.4,42.77678770327467,32.173089775005565,0.2561817776787703,0.2561817776787703,100.0,0.9189128981955892,0.9189128981955892,100.0,0.38984183559812874,1.0915571396747605,35.7,0.0,0.0,0.0,0.0,0.0,0.005569169079973261,0.0,0.0,0.0,0.0167075072399198,0.0167075072399198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07796836711962574,0.07796836711962574,6.716417910447761,0.05012252171975941,0.18935174871909108,0.13366005791935842,76.5,0.05012252171975941,0.022276676319893066,0.005569169079973261,0.027845845399866336,35.7,0.011138338159946531,0.005569169079973261,0.005569169079973261,0.0,50.0,14.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005569169079973261,0.005569169079973261,0.0,0.0,0.01756426164377078,0.01756426164377078,5000000
Felix Agu,ng NGA,DF,Werder Bremen,de Bundesliga,24,1999,19.5,0.07889546351084811,0.036817882971729124,0.03155818540433925,0.036817882971729124,0.010519395134779749,0.03155818540433925,0.060486522024983565,52.2,0.028928336620644313,0.07100591715976332,0.023668639053254437,0.04733727810650888,0.055226824457593686,0.1341222879684418,0.126232741617357,0.0,1.7225509533201842,2.1617357001972386,79.7,27.218934911242602,9.088757396449704,0.883629191321499,0.9967126890203812,88.7,0.6416831032215647,0.7836949375410915,81.9,0.1314924391847469,0.21301775147928995,61.7,0.0,0.004733727810650887,0.006574621959237343,-0.004733727810650887,0.052596975673898747,0.09467455621301776,0.057856673241288625,0.03155818540433925,0.11308349769888232,0.09204470742932282,0.07889546351084811,0.0026298487836949333,0.005259697567389872,0.0,0.005259697567389872,0.0,0.0026298487836949333,0.0001314924391847436,0.0026298487836949333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1786.0,0.00788954635108481,0.005866113900746426,0.0,0.005463741117210308,0.026298487836949373,0.052596975673898747,0.0026298487836949333,0.0,0.00788954635108481,0.005866113900746426,0.02184905594779346,0.01282871413160358,1500000
Álvaro Aguado,es ESP,MF,Espanyol,es La Liga,28,1996,4.9,0.20824656393169508,0.08329862557267803,0.12494793835901705,0.08329862557267803,0.0,0.12494793835901705,0.37484381507705117,33.3,0.2498958767180341,0.29154518950437314,0.041649312786339016,0.2498958767180341,0.16659725114535606,0.37484381507705117,0.20824656393169508,0.041649312786339016,8.038317367763431,10.329029571012077,77.8,156.10162432319865,49.437734277384415,2.6239067055393583,3.373594335693461,77.8,4.123281965847563,4.831320283215327,85.3,1.1661807580174925,1.6659725114535608,70.0,0.041649312786339016,0.02498958767180341,0.01665972511453559,0.01665972511453559,0.16659725114535606,1.2911286963765096,0.3331945022907121,0.12494793835901705,1.5410245730945435,0.6663890045814242,0.5414410662224074,0.041649312786339016,0.041649312786339016,0.041649312786339016,0.0,0.0,0.041649312786339016,0.008329862557267795,0.041649312786339016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,421.0,0.0,0.020089101625054836,0.041649312786339016,0.031236460240792834,0.4164931278633902,0.16659725114535606,0.12494793835901705,0.0,0.0,0.020089101625054836,0.06385561007415189,0.031236345968560224,600000
Honest Ahanor,it ITA,"DF,MF",Genoa,it Serie A,16,2008,3.0,0.7777777777777777,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.7777777777777777,1.111111111111111,70.0,0.3333333333333333,0.4444444444444444,0.0,0.4444444444444444,0.1111111111111111,0.8888888888888888,1.0,0.0,5.666666666666667,8.444444444444443,67.1,96.44444444444444,33.22222222222223,2.6666666666666665,3.5555555555555554,75.0,2.6666666666666665,3.777777777777778,70.6,0.3333333333333333,0.7777777777777777,42.9,0.0,0.0111111111111111,0.0111111111111111,-0.0111111111111111,0.2222222222222222,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,263.0,0.0,0.07760507861773173,0.0,0.0072125761459270995,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.07760507861773173,0.05892979519234764,0.008066776725980966,3000000
Erik Ahlstrand,se SWE,"FW,MF",St. Pauli,de Bundesliga,22,2001,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,40.0,52.0,76.9,500.0,84.0,28.0,28.0,100.0,8.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6798249781131744,0.6798249781131744,350000
Joseph Aidoo,gh GHA,DF,Valladolid,es La Liga,28,1995,6.5,0.1183431952662722,0.1183431952662722,0.07100591715976332,0.04733727810650888,0.0,0.04733727810650888,0.07100591715976332,66.7,0.02366863905325443,0.18934911242603553,0.09467455621301776,0.09467455621301776,0.1183431952662722,0.23668639053254437,0.6153846153846154,0.02366863905325443,7.976331360946745,8.946745562130177,89.2,166.72189349112426,59.59763313609467,1.8934911242603552,2.059171597633136,92.0,5.088757396449704,5.349112426035503,95.1,0.970414201183432,1.4911242603550294,65.1,0.0,0.0,0.002366863905325431,0.0,0.0,0.21301775147928995,0.04733727810650888,0.0,0.3313609467455621,0.02366863905325443,0.02366863905325443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,589.0,0.0,0.0008362048476405384,0.0,0.0,0.02366863905325443,0.0,0.0,0.0,0.0,0.0008362048476405384,0.04279142194951074,0.04279142194951074,4000000
Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,28,1995,0.0,,,,,,,,0.0,,,,,,,,,,,85.7,,,,,100.0,,,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,9.0,589.0,,,,,,,,,,,,,4000000
Ola Aina,ng NGA,DF,Nott'ham Forest,eng Premier League,27,1996,33.3,0.049599148698247796,0.037875713551389245,0.035170305440575714,0.013527040554067584,0.0009018027036045046,0.032464897329762196,0.05771537303068835,56.3,0.025250475700926155,0.03066129192255319,0.010821632443254067,0.019839659479299124,0.029759489218948686,0.0793586379171965,0.10370731091451814,0.0036072108144180213,0.8963918873828786,1.2192372552732915,73.5,13.861609357104856,5.678651624597571,0.4779554329103879,0.5392780167554942,88.6,0.3372742111480851,0.4527049572094618,74.5,0.05140275410545681,0.14969924879834792,34.3,0.0009018027036045046,0.0012625237850463064,0.00198396594792991,-0.0003607210814418018,0.014428843257672087,0.07665322980638298,0.02074146218290363,0.009919829739649562,0.09649288928568209,0.055911767623479346,0.044188332476620774,0.004509013518022526,0.0027054081108135166,0.0009018027036045046,0.0027054081108135166,0.0009018027036045046,0.0036072108144180213,0.00010821632443254056,0.0027054081108135166,0.0,0.0,0.0,0.0,0.0009018027036045046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3020.0,0.0018036054072090091,0.0004156098399101622,0.0009018027036045046,0.0018442036335804715,0.009919829739649562,0.014428843257672087,0.004509013518022526,0.0,0.0018036054072090091,0.0004156098399101622,0.009097153553837875,0.007707705102661844,6250000
Junior Ajayi,ci CIV,FW,Hellas Verona,it Serie A,19,2004,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,100.0,7400.0,1800.0,100.0,100.0,100.0,300.0,300.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000
Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,26,1998,16.0,0.1015625,0.0703125,0.0546875,0.04296875,0.00390625,0.0546875,0.10546875,51.9,0.05078125,0.06640625,0.015625,0.05078125,0.046875,0.1484375,0.1953125,0.0,1.96875,2.515625,78.3,30.734375,11.05859375,1.015625,1.16796875,87.0,0.77734375,0.96875,80.2,0.10546875,0.2109375,50.0,0.0,0.0046875,0.001953125,-0.0046875,0.03125,0.171875,0.02734375,0.015625,0.21875,0.0703125,0.05859375,0.0,0.00390625,0.0078125,0.0,0.0,0.0078125,0.0005078125,0.0078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1450.0,0.0,0.0044627213574131,0.0,0.005751621898525625,0.03515625,0.03515625,0.01953125,0.0,0.0,0.0044627213574131,0.018839234606275568,0.0116041029432381,4000000
Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,29,1995,22.4,0.03786670918367348,0.023915816326530615,0.023915816326530615,0.0079719387755102,0.005978954081632652,0.021922831632653066,0.03388073979591837,64.7,0.011957908163265304,0.021922831632653066,0.01594387755102041,0.005978954081632652,0.01793686224489796,0.05580357142857143,0.12755102040816327,0.005978954081632652,3.2525510204081636,3.475765306122449,93.6,53.90226403061226,15.102838010204083,1.5465561224489799,1.6183035714285716,95.6,1.5086894132653064,1.5844228316326532,95.2,0.1674107142857143,0.2252072704081633,74.3,0.0,0.0007971938775510179,0.0025908801020408127,-0.0007971938775510179,0.01793686224489796,0.35275829081632654,0.021922831632653066,0.003985969387755099,0.3148915816326531,0.0737404336734694,0.0737404336734694,0.0,0.0,0.0,0.0,0.0,0.005978954081632652,0.0002590880102040804,0.005978954081632652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2017.0,0.0,0.0020126630409563664,0.0,0.0008463947277941384,0.02989477040816327,0.01793686224489796,0.005978954081632652,0.0,0.0,0.0020126630409563664,0.027662080983460256,0.027127108092381797,25000000
Nathan Aké,nl NED,DF,Manchester City,eng Premier League,29,1995,7.5,0.16,0.12444444444444443,0.12444444444444443,0.03555555555555555,0.0,0.07111111111111111,0.10666666666666667,66.7,0.03555555555555555,0.12444444444444443,0.03555555555555555,0.08888888888888888,0.05333333333333334,0.21333333333333335,0.3911111111111111,0.017777777777777774,9.048888888888888,9.635555555555555,93.9,147.9288888888889,52.44444444444444,4.40888888888889,4.497777777777778,98.0,4.213333333333334,4.337777777777777,97.1,0.3555555555555555,0.6044444444444445,58.8,0.0,0.0,0.0035555555555555466,0.0,0.017777777777777774,0.7466666666666666,0.017777777777777774,0.0,0.888888888888889,0.14222222222222225,0.14222222222222225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,684.0,0.0,0.0042998527155982,0.0,0.0002848877509434933,0.05333333333333334,0.017777777777777774,0.0,0.0,0.0,0.0042998527155982,0.06271000517739189,0.0602583818965488,28000000
Ilias Akhomach,ma MAR,"MF,FW",Villarreal,es La Liga,20,2004,6.5,0.2840236686390533,0.16568047337278105,0.09467455621301776,0.09467455621301776,0.09467455621301776,0.14201183431952666,0.2840236686390533,50.0,0.14201183431952666,0.18934911242603553,0.0,0.18934911242603553,0.07100591715976332,0.35502958579881655,0.3076923076923077,0.0,3.2189349112426036,4.378698224852071,73.5,51.14792899408284,12.63905325443787,1.7988165680473371,2.0828402366863905,86.4,1.0887573964497042,1.4911242603550294,73.0,0.18934911242603553,0.3313609467455621,57.1,0.0,0.02366863905325443,0.04023668639053254,-0.02366863905325443,0.21301775147928995,0.1183431952662722,0.18934911242603553,0.04733727810650888,0.2840236686390533,0.6863905325443788,0.40236686390532544,0.0,0.1183431952662722,0.02366863905325443,0.14201183431952666,0.0,0.02366863905325443,0.003550295857988154,0.0,0.0,0.0,0.0,0.02366863905325443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,604.0,0.02366863905325443,0.014376047359415754,0.0,0.02966941302344643,0.40236686390532544,0.21301775147928995,0.02366863905325443,0.0,0.02366863905325443,0.014376047359415754,0.08041119028830669,0.041214161414719196,3000000
Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,29,1995,24.7,0.08851153108557755,0.044255765542788775,0.059007687390385026,0.019669229130128342,0.009834614565064171,0.04917307282532086,0.07539871166549199,65.2,0.026225638840171123,0.10654165778819517,0.06064678981789573,0.045894867970299465,0.04753397039781016,0.1360455014833877,0.18849677916372995,0.0016391024275106923,1.9554491960202596,2.243931223262142,87.1,34.87026504286253,12.56208100444197,0.7818518579226016,0.8310249307479225,94.1,0.980183251651396,1.0719729875919948,91.4,0.14424101362094122,0.26061728597420053,55.3,0.0,0.0004917307282532066,0.000983461456506417,-0.0004917307282532066,0.011473716992574866,0.1655493451785802,0.01639102427510695,0.0,0.16063203789604813,0.044255765542788775,0.04097756068776739,0.0016391024275106923,0.0,0.0,0.0016391024275106923,0.0,0.0016391024275106923,6.55640971004251e-05,0.0016391024275106923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2207.0,0.0,0.00017562774224251415,0.0,0.0009698511310852673,0.008195512137553474,0.01311281942008556,0.0049173072825320855,0.0,0.0,0.00017562774224251415,0.00880283652936455,0.007888590961413344,3250000
David Alaba,at AUT,DF,Real Madrid,es La Liga,32,1992,3.5,0.08163265306122448,0.0,0.08163265306122448,0.0,0.0,0.0,0.0,0.0,0.0,0.40816326530612246,0.40816326530612246,0.0,0.4897959183673469,0.5714285714285714,0.5714285714285714,0.0,16.81632653061224,18.612244897959183,90.4,287.5102040816327,118.85714285714286,7.346938775510204,7.346938775510204,100.0,7.836734693877551,8.0,98.0,1.2244897959183674,2.6122448979591835,46.9,0.0,0.008163265306122429,0.008163265306122429,-0.008163265306122429,0.08163265306122448,0.8979591836734694,0.08163265306122448,0.0,0.5714285714285714,0.16326530612244897,0.16326530612244897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,312.0,0.0,0.0,0.0,0.004408441940132428,0.0,0.08163265306122448,0.08163265306122448,0.0,0.0,0.0,0.22974017992311596,0.22533173767887812,38000000
Andreas Albers,dk DEN,FW,St. Pauli,de Bundesliga,34,1990,0.7,2.0408163265306123,2.0408163265306123,0.0,0.0,2.0408163265306123,0.0,2.0408163265306123,0.0,2.0408163265306123,0.0,0.0,0.0,0.0,2.0408163265306123,2.0408163265306123,0.0,30.61224489795919,59.18367346938776,51.7,475.5102040816327,95.9183673469388,20.408163265306126,36.734693877551024,55.6,8.16326530612245,12.244897959183675,66.7,2.0408163265306123,4.081632653061225,50.0,0.0,0.20408163265306115,0.20408163265306115,-0.20408163265306115,4.081632653061225,2.0408163265306123,0.0,0.0,6.122448979591837,4.081632653061225,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,2.0408163265306123,1.419160028501433,0.0,0.12807333271722385,6.122448979591837,4.081632653061225,0.0,0.0,2.0408163265306123,1.419160028501433,1.5112896126752,0.0,350000
Raúl Albiol,es ESP,DF,Villarreal,es La Liga,38,1985,13.2,0.0573921028466483,0.05165289256198348,0.05165289256198348,0.005739210284664826,0.0,0.03443526170798899,0.0573921028466483,60.0,0.02295684113865932,0.0573921028466483,0.05165289256198348,0.005739210284664826,0.03443526170798899,0.09182736455463729,0.39600550964187337,0.005739210284664826,4.1724058769513315,4.665977961432508,89.4,83.68916437098254,34.46969696969697,1.222451790633609,1.2913223140495869,94.7,2.4850780532598717,2.6572543617998168,93.5,0.43617998163452715,0.6600091827364556,66.1,0.0,0.0,0.0005739210284664772,0.0,0.0,0.14921946740128558,0.005739210284664826,0.0,0.19513314967860426,0.02869605142332415,0.02295684113865932,0.0,0.0,0.005739210284664826,0.0,0.0,0.017217630853994494,0.0013200183654729092,0.017217630853994494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1186.0,0.0,0.0006511086286742577,0.0,0.0,0.01147842056932966,0.0,0.02869605142332415,0.0,0.0,0.0006511086286742577,0.015474949518468357,0.015152051344238516,8000000
Carlos Alcaraz,ar ARG,MF,Southampton,eng Premier League,21,2002,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,1300.0,1300.0,100.0,22100.0,6600.0,700.0,700.0,100.0,400.0,400.0,100.0,200.0,200.0,100.0,0.0,10.0,0.0,-10.0,100.0,400.0,100.0,100.0,600.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,753.0,200.0,166.0201769322157,300.0,228.86833511292926,2700.0,1400.0,400.0,0.0,200.0,166.0201769322157,391.4981357753277,64.30606916546822,10250000
Carlos Alcaraz,ar ARG,"FW,MF",Everton,eng Premier League,21,2002,8.5,0.1522491349480969,0.06920415224913495,0.06920415224913495,0.04152249134948097,0.04152249134948097,0.04152249134948097,0.1522491349480969,27.3,0.1107266435986159,0.12456747404844291,0.027681660899653977,0.09688581314878893,0.06920415224913495,0.2214532871972318,0.1384083044982699,0.0,3.1003460207612457,3.847750865051903,80.6,54.85121107266436,13.937716262975778,1.3287197231833912,1.5501730103806226,85.7,1.3148788927335637,1.4809688581314882,88.8,0.3321799307958478,0.5121107266435986,64.9,0.04152249134948097,0.022145328719723176,0.009688581314878883,0.019377162629757777,0.17993079584775085,0.2768166089965398,0.24913494809688577,0.04152249134948097,0.5813148788927337,0.4567474048442907,0.3321799307958478,0.027681660899653977,0.04152249134948097,0.04152249134948097,0.013840830449826988,0.0,0.08304498269896195,0.009826989619377153,0.06920415224913495,0.0,0.0,0.013840830449826988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,753.0,0.027681660899653977,0.02297857120169075,0.04152249134948097,0.03167727821632239,0.37370242214532867,0.19377162629757785,0.05536332179930795,0.0,0.027681660899653977,0.02297857120169075,0.054186593186896566,0.00890049400214093,10250000
