Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,SCA90,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Harvey Elliott,eng ENG,MF,Liverpool,eng Premier League,21,2003,4.1,5,3,3,1,1,2,8,25.0,6,7,2,5,1,6,3,1,240,292,82.2,4164,1016,120,130,92.3,91,108,84.3,22,33,66.7,2,1.1,0.7,+0.9,10,26,6,0,44,21,5.11,17,3,1,0,0,0,3,0.73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,320.0,1,1.6678786408156157,2.0,1.2793736029416325,17.0,10.0,1.0,0.0,1.0,1.6678786408156157,4.181995172053576,2.2030859515070915,22000000
Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,30,1994,16.2,20,11,15,3,2,11,19,57.9,8,17,12,5,11,31,96,0,775,907,85.4,14645,4879,286,303,94.4,406,449,90.4,75,127,59.1,0,0.2,0.4,-0.2,4,58,2,0,51,11,0.68,11,0,0,0,0,0,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,1452.0,0,0.5125560872256756,0.0,0.2177410423755645,4.0,4.0,3.0,1.0,0.0,0.5125560872256756,4.034376330673695,3.880896545946598,9500000
Nico Elvedi,ch SUI,DF,Gladbach,de Bundesliga,27,1996,23.7,38,23,28,6,4,17,23,73.9,6,35,27,8,30,68,163,0,1400,1522,92.0,22765,6356,685,718,95.4,624,670,93.1,70,100,70.0,1,0.4,0.3,+0.6,5,52,2,0,55,16,0.67,15,0,0,1,0,0,4,0.17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,2141.0,1,1.8375461101531985,1.0,0.2373782098293304,12.0,4.0,1.0,0.0,1.0,1.8375461101531985,6.504913438111544,6.397165346890688,14500000
Emerson,br BRA,DF,Milan,it Serie A,25,1999,15.3,45,28,24,16,5,16,34,47.1,18,13,2,11,14,59,56,0,784,909,86.2,12560,3198,380,418,90.9,355,390,91.0,32,54,59.3,0,0.7,1.1,-0.7,15,44,14,5,68,33,2.16,29,0,0,2,2,0,1,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,2167.0,2,2.1318588722497225,1.0,1.2129619792103767,16.0,17.0,5.0,0.0,2.0,2.1318588722497225,6.630555816926062,3.9276301879435778,13000000
Emerson,br BRA,DF,Milan,it Serie A,25,1999,15.3,45,28,24,16,5,16,34,47.1,18,13,2,11,14,59,56,0,784,909,86.2,12560,3198,380,418,90.9,355,390,91.0,32,54,59.3,0,0.7,1.1,-0.7,15,44,14,5,68,33,2.16,29,0,0,2,2,0,1,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,1392.0,0,0.3471805658191442,0.0,0.955795057117939,10.0,15.0,5.0,0.0,0.0,0.3471805658191442,5.5557965859770775,4.902985647320747,13000000
Julio Enciso,py PAR,"MF,FW",Ipswich Town,eng Premier League,20,2004,9.7,12,9,3,6,3,4,11,36.4,7,8,1,7,1,13,6,0,171,248,69.0,2779,819,79,102,77.5,72,97,74.2,10,22,45.5,3,1.4,1.1,+1.6,13,18,8,1,28,29,3.00,16,4,6,2,0,1,4,0.41,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1168.0,2,2.7400452066212893,3.0,2.227620951831341,52.0,18.0,3.0,0.0,2.0,2.7400452066212893,6.231109814718366,2.7869491232559085,11000000
Julio Enciso,py PAR,"MF,FW",Brighton,eng Premier League,20,2004,3.3,0,0,0,0,0,0,2,0.0,2,2,0,2,0,0,1,0,99,150,66.0,1464,392,61,75,81.3,29,40,72.5,5,22,22.7,0,0.2,0.3,-0.2,5,13,4,1,14,12,3.69,5,1,3,1,2,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,1168.0,2,2.7400452066212893,3.0,2.227620951831341,52.0,18.0,3.0,0.0,2.0,2.7400452066212893,6.231109814718366,2.7869491232559085,11000000
Wataru Endo,jp JPN,"MF,DF",Liverpool,eng Premier League,31,1993,3.0,12,8,7,5,0,6,10,60.0,4,8,1,7,6,18,9,0,182,194,93.8,2833,700,91,97,93.8,77,80,96.3,8,8,100.0,0,0.1,0.1,-0.1,2,16,1,0,19,6,1.96,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,226.0,0,0.0,0.0,0.0670378655195236,0.0,2.0,0.0,0.0,0.0,0.0,1.2031035460531712,1.1583239622414112,2250000
Endrick,br BRA,FW,Real Madrid,es La Liga,18,2006,4.0,1,1,1,0,0,1,3,33.3,2,0,0,0,4,5,1,0,59,75,78.7,939,120,31,37,83.8,18,23,78.3,6,7,85.7,0,0.5,0.2,-0.5,4,1,2,0,8,8,1.96,6,0,1,0,1,0,2,0.49,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,324.0,1,2.928210226818919,0.0,0.664036899805069,24.0,5.0,1.0,0.0,1.0,2.928210226818919,3.389462307095528,0.2131688185036182,32500000
Arne Engels,be BEL,"MF,FW",Augsburg,de Bundesliga,20,2003,0.9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,27,70.4,195,57,14,16,87.5,2,3,66.7,0,3,0.0,0,0.0,0.0,0.0,0,2,0,0,1,1,1.14,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,82.0,0,0.6035945415496826,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.6035945415496826,0.4761271476745605,0.0,7500000
Christian Eriksen,dk DEN,MF,Manchester Utd,eng Premier League,32,1992,11.8,19,9,4,12,3,11,27,40.7,16,15,5,10,7,26,8,0,590,749,78.8,9936,3131,312,339,92.0,194,242,80.2,62,130,47.7,2,3.2,2.6,-1.2,31,54,13,6,55,56,4.74,38,15,0,3,0,0,7,0.59,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,1043.0,1,1.3317703362554312,2.0,3.2394327828660607,15.0,29.0,4.0,0.0,0.0,0.5706015210598707,7.565414318814874,6.649325430393219,22000000
Patrick Erras,de GER,DF,Holstein Kiel,de Bundesliga,29,1995,9.2,8,5,6,2,0,2,9,22.2,7,13,11,2,9,17,64,0,469,510,92.0,8210,3076,160,174,92.0,280,288,97.2,20,32,62.5,0,0.1,0.2,-0.1,3,10,0,0,25,8,0.87,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,838.0,1,0.8299225848168135,0.0,0.1344274310395121,8.0,3.0,2.0,0.0,1.0,0.8299225848168135,1.5495971492491665,1.4027598309330642,900000
Alfonso Espino,uy URU,DF,Rayo Vallecano,es La Liga,32,1992,9.3,41,24,31,8,2,26,47,55.3,21,19,6,13,12,53,32,1,365,491,74.3,5664,2497,199,220,90.5,140,187,74.9,20,61,32.8,1,0.6,0.6,+0.4,5,35,6,5,39,13,1.40,8,4,1,0,0,0,1,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,835.0,0,0.7072220253758132,1.0,0.6576519934460521,10.0,5.0,4.0,0.0,0.0,0.7072220253758132,2.9461317313835025,2.15861613675952,1250000
Sebastiano Esposito,it ITA,"FW,MF",Empoli,it Serie A,22,2002,25.9,57,29,15,31,11,18,35,51.4,17,20,2,18,12,69,14,0,445,739,60.2,6868,2707,228,310,73.5,134,209,64.1,47,105,44.8,0,2.1,2.1,-2.1,36,57,31,5,93,79,3.05,52,4,6,9,7,1,6,0.23,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,2370.0,8,6.238269167486578,0.0,2.359053977765143,61.0,35.0,1.0,0.0,7.0,4.715671496931464,9.80134324869141,4.868899008259177,6000000
Romain Esse,eng ENG,MF,Crystal Palace,eng Premier League,19,2005,1.5,9,6,4,3,2,5,5,100.0,0,2,0,2,1,10,2,0,32,42,76.2,475,202,20,23,87.0,10,14,71.4,2,4,50.0,1,0.4,0.4,+0.6,3,2,1,0,7,8,5.18,6,0,1,0,1,0,3,1.94,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,124.0,1,0.5787168145179749,1.0,0.3007222488522529,1.0,3.0,0.0,0.0,1.0,0.5787168145179749,1.1815895438194275,0.3021504878997803,900000
Samuel Essende,cd COD,FW,Augsburg,de Bundesliga,26,1998,18.2,7,6,1,3,3,3,4,75.0,1,13,2,11,0,7,11,1,195,301,64.8,2526,430,114,154,74.0,58,89,65.2,5,8,62.5,2,1.3,1.4,+0.7,11,11,6,2,21,27,1.48,14,1,3,4,5,0,3,0.16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,1668.0,7,5.770508166402578,2.0,1.7677066437900066,44.0,11.0,4.0,2.0,7.0,5.770508166402578,6.685472250916064,1.159614222124219,650000
Nahuel Estévez,ar ARG,MF,Parma,it Serie A,28,1995,7.3,16,6,7,8,1,6,15,40.0,9,9,2,7,3,19,26,0,237,313,75.7,4221,1345,96,111,86.5,114,139,82.0,24,48,50.0,0,0.8,0.5,-0.8,6,26,1,0,30,13,1.78,7,4,0,1,0,1,1,0.14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,658.0,0,0.0965209947898984,0.0,0.5345467198640108,5.0,6.0,2.0,0.0,0.0,0.0965209947898984,1.988280588760972,1.584996396675706,1400000
Evanilson,br BRA,FW,Bournemouth,eng Premier League,24,1999,25.8,16,10,6,5,5,8,12,66.7,4,11,2,9,1,17,21,0,244,342,71.3,3038,622,154,202,76.2,54,72,75.0,11,16,68.8,1,1.9,1.8,-0.9,26,14,6,0,28,61,2.37,39,0,3,10,9,0,8,0.31,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,2376.0,10,13.714270060881972,1.0,1.9151847725734117,73.0,25.0,1.0,1.0,10.0,12.953101200982928,15.386878173798324,2.785225234925747,14500000
Jonny Evans,nir NIR,DF,Manchester Utd,eng Premier League,36,1988,3.5,8,6,4,4,0,3,6,50.0,3,3,2,1,5,13,15,0,192,217,88.5,3090,906,90,95,94.7,89,100,89.0,7,14,50.0,0,0.0,0.0,0.0,0,10,1,0,10,2,0.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,306.0,0,0.0842704158276319,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0842704158276319,1.1920689959079027,1.1920689959079027,7000000
Edu Expósito,es ESP,MF,Espanyol,es La Liga,27,1996,11.6,23,13,9,13,1,9,23,39.1,14,3,0,3,15,38,21,2,318,485,65.6,5990,2287,127,148,85.8,126,177,71.2,50,119,42.0,2,3.2,2.4,-1.2,28,36,14,4,64,44,3.79,22,15,2,2,3,0,2,0.17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,1044.0,0,1.1886334270238876,2.0,3.6731601301580663,18.0,28.0,3.0,0.0,0.0,1.1886334270238876,4.60960179567337,2.6343457866460085,3500000
Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,eng Premier League,26,1998,28.8,39,22,14,16,9,17,36,47.2,19,27,0,27,11,50,10,3,777,1047,74.2,13226,3540,380,449,84.6,299,365,81.9,77,168,45.8,8,6.2,4.7,+1.8,58,49,39,4,97,135,4.69,72,29,11,13,9,1,10,0.35,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,2635.0,8,9.876954596489668,8.0,7.019554221071303,102.0,58.0,1.0,0.0,7.0,8.354616891592741,18.762924566864967,8.675655025988817,20000000
Giovanni Fabbian,it ITA,MF,Bologna,it Serie A,21,2003,11.4,10,6,1,3,6,7,13,53.8,6,7,2,5,2,12,4,0,151,210,71.9,2182,369,91,114,79.8,51,64,79.7,5,15,33.3,1,1.3,0.6,-0.3,9,15,5,1,17,19,1.67,13,0,0,4,1,1,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,992.0,3,2.881918359547853,1.0,1.5135211404412985,21.0,10.0,2.0,0.0,3.0,2.881918359547853,3.6327195819467306,1.3713714592158794,6000000
Alieu Fadera,gm GAM,"FW,DF",Como,it Serie A,22,2001,18.3,64,47,25,27,12,20,45,44.4,25,18,1,17,12,76,10,0,441,591,74.6,6233,1638,251,286,87.8,141,193,73.1,23,42,54.8,3,4.0,1.9,-1.0,23,14,24,5,36,54,2.95,37,1,5,3,6,2,7,0.38,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,1652.0,1,1.79731765948236,3.0,3.3553921189159155,28.0,23.0,2.0,1.0,1.0,1.79731765948236,9.128523889929056,4.841113898903132,950000
Wout Faes,be BEL,DF,Leicester City,eng Premier League,26,1998,31.3,42,26,26,14,2,25,48,52.1,23,48,35,13,26,68,185,4,1376,1564,88.0,25369,9014,537,569,94.4,724,763,94.9,110,204,53.9,0,0.1,0.4,-0.1,4,83,6,0,86,17,0.54,15,0,0,1,0,1,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,2799.0,1,1.563155423849821,0.0,0.1705409092828631,12.0,4.0,4.0,0.0,1.0,1.563155423849821,5.0110078155994415,4.808216721750796,3000000
Wladimiro Falcone,it ITA,GK,Lecce,it Serie A,29,1995,38.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,731,1200,60.9,22646,17716,112,114,98.2,334,340,98.2,281,736,38.2,0,0.0,0.1,0.0,0,22,0,0,0,11,0.29,8,3,0,0,0,0,1,0.03,1,0,0,0,0,0,38,38,3420,58,1.53,181,125,72.4,8,10,20,9,23.7,10,8,1,1,11.1,38.0,3420.0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.4041416253894567,2.4041416253894567,200000
Jacopo Fazzini,it ITA,MF,Empoli,it Serie A,21,2003,15.4,32,19,11,16,5,13,23,56.5,10,13,1,12,6,38,24,0,305,426,71.6,4559,1281,161,186,86.6,112,148,75.7,14,40,35.0,1,0.5,0.7,+0.5,12,27,10,0,49,49,3.19,34,2,3,3,7,0,7,0.46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,1403.0,4,3.692545833066106,1.0,1.0941042816266418,26.0,12.0,1.0,1.0,4.0,3.692545833066106,6.923686906695366,2.6492027305066586,2250000
Nabil Fekir,fr FRA,MF,Betis,es La Liga,31,1993,2.0,3,2,1,1,1,1,2,50.0,1,2,0,2,0,3,0,0,67,82,81.7,1052,381,38,43,88.4,20,23,87.0,6,10,60.0,1,0.6,0.8,+0.4,6,5,6,2,10,12,6.00,9,2,0,0,0,1,1,0.50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,180.0,0,0.5543373860418797,1.0,0.7182417176663876,7.0,6.0,0.0,0.0,0.0,0.5543373860418797,1.026206910610199,0.2913371995091438,20000000
Mattia Felici,it ITA,"MF,FW",Cagliari,it Serie A,23,2001,10.3,17,12,8,7,2,4,11,36.4,7,10,0,10,7,24,7,1,188,277,67.9,2525,863,125,161,77.6,52,69,75.4,6,15,40.0,3,1.0,0.7,+2.0,10,12,3,0,19,31,3.02,18,3,8,1,1,0,4,0.39,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,908.0,0,1.0934456456452608,3.0,1.2246886799111962,10.0,10.0,1.0,0.0,0.0,1.0934456456452608,3.3920855671167374,2.592358149588108,75000
João Félix,pt POR,"FW,MF",Chelsea,eng Premier League,24,1999,4.1,8,3,2,5,1,5,9,55.6,4,2,0,2,3,11,2,0,171,199,85.9,2588,663,95,105,90.5,62,68,91.2,10,15,66.7,1,1.0,0.5,0.0,6,22,8,0,26,18,4.38,12,0,2,3,1,0,3,0.73,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,343.0,1,2.64809543825686,1.0,0.6843841634690762,20.0,6.0,2.0,0.0,1.0,2.64809543825686,4.425876019522548,1.2964793983846905,55000000
João Félix,pt POR,"FW,MF",Chelsea,eng Premier League,24,1999,4.1,8,3,2,5,1,5,9,55.6,4,2,0,2,3,11,2,0,171,199,85.9,2588,663,95,105,90.5,62,68,91.2,10,15,66.7,1,1.0,0.5,0.0,6,22,8,0,26,18,4.38,12,0,2,3,1,0,3,0.73,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,761.0,2,2.875185754150152,0.0,1.5514497235417366,29.0,10.0,3.0,0.0,2.0,2.875185754150152,6.425452150404453,3.1223751958459616,55000000
João Félix,pt POR,MF,Milan,it Serie A,24,1999,8.4,6,6,3,2,1,4,14,28.6,10,2,0,2,1,7,9,0,246,301,81.7,3663,1124,154,174,88.5,71,83,85.5,16,27,59.3,0,1.2,1.3,-1.2,10,31,11,0,40,35,4.14,25,1,3,3,3,0,6,0.71,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,343.0,1,2.64809543825686,1.0,0.6843841634690762,20.0,6.0,2.0,0.0,1.0,2.64809543825686,4.425876019522548,1.2964793983846905,55000000
João Félix,pt POR,MF,Milan,it Serie A,24,1999,8.4,6,6,3,2,1,4,14,28.6,10,2,0,2,1,7,9,0,246,301,81.7,3663,1124,154,174,88.5,71,83,85.5,16,27,59.3,0,1.2,1.3,-1.2,10,31,11,0,40,35,4.14,25,1,3,3,3,0,6,0.71,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,761.0,2,2.875185754150152,0.0,1.5514497235417366,29.0,10.0,3.0,0.0,2.0,2.875185754150152,6.425452150404453,3.1223751958459616,55000000
Frank Feller,de GER,GK,Heidenheim,de Bundesliga,20,2004,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,65,63.1,1338,982,5,5,100.0,19,19,100.0,17,41,41.5,0,0.0,0.0,0.0,0,0,0,0,0,1,0.74,0,1,0,0,0,0,1,0.74,0,1,0,0,0,0,2,1,121,0,0.00,2,2,100.0,1,0,0,2,200.0,0,0,0,0,0,2.0,116.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0266588926315308,1.0266588926315308,350000
Kiko Femenía,es ESP,DF,Villarreal,es La Liga,33,1991,24.7,50,34,34,14,2,33,57,57.9,24,21,10,11,40,90,62,3,1339,1506,88.9,22076,7230,679,717,94.7,562,624,90.1,82,126,65.1,1,1.3,2.1,-0.3,16,108,24,14,112,43,1.74,35,3,2,0,0,3,5,0.20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,2242.0,0,0.3210480753332376,1.0,2.13112210854888,3.0,16.0,7.0,0.0,0.0,0.3210480753332376,9.853550355881453,8.824705503880978,1750000
Evan Ferguson,ie IRL,FW,West Ham,eng Premier League,19,2004,1.7,3,1,0,1,2,0,0,0,0,2,1,1,1,4,1,0,28,37,75.7,375,21,21,26,80.8,5,7,71.4,1,2,50.0,0,0.3,0.3,-0.3,2,1,0,0,1,4,2.31,2,0,1,1,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,341.0,1,1.4812848791480064,0.0,0.7929156944155693,12.0,5.0,0.0,0.0,1.0,1.4812848791480064,2.186324803158641,0.0809200052171945,35000000
Evan Ferguson,ie IRL,FW,Brighton,eng Premier League,19,2004,2.7,4,3,0,3,1,2,5,40.0,3,3,1,2,0,4,4,0,43,58,74.1,484,44,31,36,86.1,8,11,72.7,1,4,25.0,0,0.4,0.4,-0.4,3,1,0,0,1,4,1.47,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,341.0,1,1.4812848791480064,0.0,0.7929156944155693,12.0,5.0,0.0,0.0,1.0,1.4812848791480064,2.186324803158641,0.0809200052171945,35000000
Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,24,1999,10.9,24,13,4,14,6,9,16,56.3,7,9,2,7,5,29,9,0,569,658,86.5,9928,2246,246,269,91.4,268,294,91.2,43,66,65.2,1,1.1,0.8,-0.1,14,57,8,0,53,32,2.93,27,3,1,0,0,1,1,0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,974.0,1,0.948494052514434,1.0,1.5487658977508545,6.0,14.0,0.0,0.0,0.0,0.1871952172368765,5.328851531259716,3.822157620452344,2200000
Bruno Fernandes,pt POR,MF,Manchester Utd,eng Premier League,29,1994,33.5,84,50,27,38,19,34,85,40.0,51,35,6,29,26,110,35,3,1707,2242,76.1,30541,10698,802,919,87.3,629,769,81.8,223,405,55.1,10,8.5,8.0,+1.5,91,214,85,11,325,193,5.76,136,37,5,6,7,2,13,0.39,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,3034.0,8,9.887796703726051,10.0,10.227527445182204,96.0,92.0,3.0,2.0,5.0,7.604290317744017,24.228133594617248,13.64469823986292,32500000
Mateus Fernandes,pt POR,MF,Southampton,eng Premier League,20,2004,32.3,89,48,45,28,16,33,72,45.8,39,43,8,35,28,117,35,7,1087,1361,79.9,18406,4369,510,580,87.9,415,483,85.9,110,196,56.1,4,3.0,3.6,+1.0,34,98,27,6,145,78,2.41,44,14,6,6,6,2,7,0.22,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,2964.0,2,5.0105931609869,4.0,3.847336508333683,42.0,34.0,8.0,0.0,2.0,5.0105931609869,12.354681935161352,6.976256597787142,3500000
Aitor Fernández,es ESP,GK,Osasuna,es La Liga,33,1991,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,45,64.4,1243,1147,0,0,0,10,10,100.0,19,35,54.3,0,0.0,0.0,0.0,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,90,0,0.00,5,5,100.0,0,1,0,1,100.0,0,0,0,0,0,1.0,90.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000
Álvaro Fernández,es ESP,GK,Sevilla,es La Liga,26,1998,8.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,212,324,65.4,5528,3865,50,50,100.0,107,108,99.1,55,165,33.3,0,0.1,0.0,-0.1,1,6,0,0,0,3,0.36,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9,8,747,16,1.93,36,20,61.1,2,1,5,3,37.5,2,2,0,0,0.0,9.0,744.0,0,0.0,0.0,0.0515916943550109,0.0,1.0,2.0,0.0,0.0,0.0,0.3452037097886204,0.3452037097886204,2500000
Álvaro Fernández,es ESP,GK,Sevilla,es La Liga,26,1998,8.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0,212,324,65.4,5528,3865,50,50,100.0,107,108,99.1,55,165,33.3,0,0.1,0.0,-0.1,1,6,0,0,0,3,0.36,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9,8,747,16,1.93,36,20,61.1,2,1,5,3,37.5,2,2,0,0,0.0,9.0,744.0,0,0.0,0.0,0.0515916943550109,0.0,1.0,2.0,0.0,0.0,0.0,0.3452037097886204,0.3452037097886204,100000
Enzo Fernández,ar ARG,MF,Chelsea,eng Premier League,23,2001,32.7,65,33,17,30,18,31,84,36.9,53,43,7,36,13,78,23,4,1518,1900,79.9,26776,7512,700,789,88.7,626,737,84.9,157,273,57.5,7,6.8,6.2,+0.2,77,167,41,7,212,147,4.49,116,16,2,4,4,5,16,0.49,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,2941.0,6,6.133216487243772,7.0,7.737509123980999,53.0,77.0,8.0,0.0,6.0,6.133216487243772,20.848417054861784,10.725481959059834,35000000
Valery Fernández,es ESP,"MF,FW",Mallorca,es La Liga,24,1999,3.4,8,7,3,2,3,5,7,71.4,2,3,1,2,0,8,1,0,88,99,88.9,1141,211,56,64,87.5,23,25,92.0,3,3,100.0,0,0.0,0.1,0.0,1,4,2,1,5,5,1.45,4,0,0,0,0,1,3,0.87,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,260.0,2,1.1641754806041718,0.0,0.0254922192543745,3.0,1.0,1.0,0.0,2.0,1.1641754806041718,0.939439283683896,0.0363370962440967,1500000
André Ferreira,pt POR,GK,Valladolid,es La Liga,28,1996,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,138,195,70.8,3984,2985,19,19,100.0,77,77,100.0,42,98,42.9,0,0.0,0.0,0.0,0,1,0,0,0,1,0.17,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,6,6,540,20,3.33,39,19,56.4,0,0,6,0,0.0,3,3,0,0,0.0,6.0,540.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378006994724274,0.5378006994724274,425000
André Ferreira,pt POR,GK,Valladolid,es La Liga,28,1996,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,138,195,70.8,3984,2985,19,19,100.0,77,77,100.0,42,98,42.9,0,0.0,0.0,0.0,0,1,0,0,0,1,0.17,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,6,6,540,20,3.33,39,19,56.4,0,0,6,0,0.0,3,3,0,0,0.0,6.0,540.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5378006994724274,0.5378006994724274,275000
